Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Bede,2022-01-18 20:18:22,00:00:04,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: Archive 81,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,00:00:04,GB (United Kingdom)
Bede,2022-01-16 21:39:15,00:00:05,Autoplayed: user action: None; ,Clip 1: Jimmy Carr: His Dark Material,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,00:00:05,GB (United Kingdom)
Bede,2022-01-16 21:37:30,00:00:25,Autoplayed: user action: None; ,She's the Man_hook_03_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:25,00:00:25,GB (United Kingdom)
Bede,2022-01-16 21:34:50,00:00:08,Autoplayed: user action: None; ,Struggle: The Life and Lost Art of Szukalski (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,00:00:08,GB (United Kingdom)
Bede,2022-01-16 20:25:09,00:00:13,Autoplayed: user action: None; ,Night Hunter_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,00:00:13,00:00:13,GB (United Kingdom)
Bede,2022-01-16 20:24:57,00:00:11,Autoplayed: user action: None; ,Struggle: The Life and Lost Art of Szukalski (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,00:00:11,Not latest view,GB (United Kingdom)
Bede,2022-01-16 12:07:10,00:17:08,,Moonrise Kingdom,,Apple iPhone SE Gen 2 iPhone,00:43:27,Not latest view,GB (United Kingdom)
Bede,2022-01-16 00:30:29,00:22:08,,Moonrise Kingdom,,Apple iPhone SE Gen 2 iPhone,00:30:31,Not latest view,GB (United Kingdom)
Bede,2022-01-16 00:29:28,00:00:28,Autoplayed: user action: None; ,Plot Clip: The House,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:29,00:00:29,GB (United Kingdom)
Bede,2022-01-16 00:28:13,00:00:54,Autoplayed: user action: None; ,Picture a Scientist_hook_04_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:55,00:00:55,GB (United Kingdom)
Bede,2022-01-15 17:37:43,00:01:18,Autoplayed: user action: None; ,Trailer: Britney Vs Spears,TRAILER,Apple iPhone SE Gen 2 iPhone,00:01:18,00:01:18,GB (United Kingdom)
Bede,2022-01-15 17:37:04,00:00:12,Autoplayed: user action: None; ,STRIPDOWNRISEUP_CLIP_SUPPORTINGCHARACTER,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:13,00:00:13,GB (United Kingdom)
Bede,2022-01-15 17:34:37,00:02:30,,Tony Robbins: I Am Not Your Guru (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:02:30,00:02:30,GB (United Kingdom)
Bede,2022-01-15 17:34:22,00:02:32,,Struggle: The Life and Lost Art of Szukalski (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:02:32,Not latest view,GB (United Kingdom)
Bede,2022-01-15 17:31:44,00:02:30,,Tony Robbins: I Am Not Your Guru (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:02:30,Not latest view,GB (United Kingdom)
Bede,2022-01-15 17:29:10,00:02:29,,The Land of Steady Habits (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:02:29,00:02:29,GB (United Kingdom)
Bede,2022-01-15 17:26:47,00:02:03,,Last Chance U: EMCC: Part 1 (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:02:04,00:02:04,GB (United Kingdom)
Bede,2022-01-15 17:26:40,00:00:04,Autoplayed: user action: None; ,Character Introduction Clip: 14 Peaks: Nothing is Impossible,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:05,00:00:05,GB (United Kingdom)
Bede,2022-01-15 17:25:44,00:00:54,Autoplayed: user action: None; ,Generation Iron 3_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:54,00:00:54,GB (United Kingdom)
Bede,2022-01-15 17:22:19,00:00:47,Autoplayed: user action: None; ,Character Introduction Clip: 14 Peaks: Nothing is Impossible,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:47,Not latest view,GB (United Kingdom)
Bede,2022-01-15 17:22:11,00:00:04,Autoplayed: user action: None; ,The Da Vinci Code_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:05,00:00:05,GB (United Kingdom)
Bede,2022-01-15 17:19:56,00:01:57,Autoplayed: user action: None; ,Paddleton (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:01:57,00:01:57,GB (United Kingdom)
Bede,2022-01-15 17:18:43,00:01:28,Autoplayed: user action: None; ,Them That Follow_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:01:28,00:01:28,GB (United Kingdom)
Bede,2022-01-15 17:18:39,00:00:53,Autoplayed: user action: None; ,Mud_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:53,00:00:53,GB (United Kingdom)
Bede,2022-01-15 17:18:39,00:01:03,Autoplayed: user action: None; ,The Nest_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:01:03,00:01:03,GB (United Kingdom)
Bede,2022-01-15 17:17:48,00:00:49,Autoplayed: user action: None; ,Them That Follow_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:50,Not latest view,GB (United Kingdom)
Bede,2022-01-15 17:16:40,00:01:03,Autoplayed: user action: None; ,The Nest_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:01:03,Not latest view,GB (United Kingdom)
Bede,2022-01-15 17:16:18,00:00:11,Autoplayed: user action: None; ,Jarhead 3: The Siege_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:12,00:00:12,GB (United Kingdom)
Bede,2022-01-15 17:15:47,00:00:20,Autoplayed: user action: None; ,Zero Dark Thirty_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:20,00:00:20,GB (United Kingdom)
Bede,2022-01-15 17:15:23,00:00:09,Autoplayed: user action: None; ,Marie Antoinette_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:10,00:00:10,GB (United Kingdom)
Bede,2022-01-15 17:15:17,00:00:11,Autoplayed: user action: None; ,Pride & Prejudice_hook_05_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:12,00:00:12,GB (United Kingdom)
Bede,2022-01-15 17:14:27,00:00:40,Autoplayed: user action: None; ,Marie Antoinette_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:40,Not latest view,GB (United Kingdom)
Bede,2022-01-15 17:13:41,00:00:40,Autoplayed: user action: None; ,Lawless_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:41,00:00:41,GB (United Kingdom)
Bede,2022-01-15 17:13:41,00:00:31,Autoplayed: user action: None; ,Schindler's List_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:32,00:00:32,GB (United Kingdom)
Bede,2022-01-15 17:12:50,00:00:41,Autoplayed: user action: None; ,Blow_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:41,00:00:41,GB (United Kingdom)
Bede,2022-01-15 17:12:13,00:00:31,Autoplayed: user action: None; ,Schindler's List_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:32,Not latest view,GB (United Kingdom)
Bede,2022-01-15 17:11:48,00:00:08,Autoplayed: user action: None; ,The Rest Of Us_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:09,00:00:09,GB (United Kingdom)
Bede,2022-01-15 17:10:39,00:01:07,Autoplayed: user action: None; ,Plot Clip: The House,HOOK,Apple iPhone SE Gen 2 iPhone,00:01:07,Not latest view,GB (United Kingdom)
Bede,2022-01-15 17:09:19,00:01:17,Autoplayed: user action: None; ,Season 1 Main Character Intro Clip: Archive 81,HOOK,Apple iPhone SE Gen 2 iPhone,00:01:18,Not latest view,GB (United Kingdom)
Bede,2022-01-15 17:07:37,00:01:28,Autoplayed: user action: None; ,Genre Specific Moment Clip: Stay Close: Season 1,HOOK,Apple iPhone SE Gen 2 iPhone,00:01:28,00:01:28,GB (United Kingdom)
Bede,2022-01-14 23:12:47,00:31:51,,Okja,,Apple iPhone SE Gen 2 iPhone,00:33:58,00:33:58,GB (United Kingdom)
Bede,2022-01-14 23:12:39,00:00:05,Autoplayed: user action: None; ,Okja (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:06,00:00:06,GB (United Kingdom)
Bede,2022-01-14 23:12:38,00:00:06,Autoplayed: user action: None; ,Jumper_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:07,00:00:07,GB (United Kingdom)
Bede,2022-01-14 23:11:04,00:01:30,Autoplayed: user action: None; ,Outcast_hook_01_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:01:30,00:01:30,GB (United Kingdom)
Bede,2022-01-14 23:11:01,00:00:55,Autoplayed: user action: None; ,Serenity_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:55,00:00:55,GB (United Kingdom)
Bede,2022-01-14 23:10:52,00:00:08,Autoplayed: user action: None; ,Jumper_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:09,Not latest view,GB (United Kingdom)
Bede,2022-01-14 23:10:46,00:00:04,Autoplayed: user action: None; ,Serenity_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:05,Not latest view,GB (United Kingdom)
Bede,2022-01-14 23:09:57,00:00:38,Autoplayed: user action: None; ,Geostorm_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:38,00:00:38,GB (United Kingdom)
Bede,2022-01-14 23:09:20,00:00:35,Autoplayed: user action: None; ,Serenity_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:36,Not latest view,GB (United Kingdom)
Bede,2022-01-14 18:23:20,00:12:05,,"A Very Secret Service: Season 1: Algeria, It’s France (Episode 4)",,Apple iPhone SE Gen 2 iPhone,00:13:21,00:13:21,GB (United Kingdom)
Bede,2022-01-14 18:00:42,00:22:37,,A Very Secret Service: Season 1: A Bit of Sun (Episode 3),,Apple iPhone SE Gen 2 iPhone,00:23:44,00:23:44,GB (United Kingdom)
Bede,2022-01-14 17:38:45,00:21:55,,A Very Secret Service: Season 1: There’s German and German (Episode 2),,Apple iPhone SE Gen 2 iPhone,00:22:58,00:22:58,GB (United Kingdom)
Bede,2022-01-14 16:54:34,00:23:54,,A Very Secret Service: Season 1: The Tsèt (Episode 1),,Apple iPhone SE Gen 2 iPhone,00:23:55,00:23:55,GB (United Kingdom)
Bede,2022-01-14 16:53:28,00:01:00,Autoplayed: user action: None; ,A Very Secret Service (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:01:00,00:01:00,GB (United Kingdom)
Bede,2022-01-14 16:14:46,00:00:20,Autoplayed: user action: None; ,Safe (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:21,00:00:21,GB (United Kingdom)
Bede,2022-01-14 15:59:54,00:01:48,Autoplayed: user action: None; ,A Time to Kill_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:01:48,00:01:48,GB (United Kingdom)
Bede,2022-01-14 15:59:08,00:00:39,Autoplayed: user action: None; ,Cheer: Season 1_VAR3-ABSTRACT_AGENCY1,TEASER_TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:40,00:00:40,GB (United Kingdom)
Bede,2022-01-14 15:58:43,00:00:06,Autoplayed: user action: None; ,Open Water_hook_01_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:07,00:00:07,GB (United Kingdom)
Bede,2022-01-14 15:58:42,00:00:12,Autoplayed: user action: None; ,Night Hunter_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:13,Not latest view,GB (United Kingdom)
Bede,2022-01-14 15:58:29,00:00:12,Autoplayed: user action: None; ,Kindred Spirits_hook_04_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:13,00:00:13,GB (United Kingdom)
Bede,2022-01-14 15:57:29,00:00:46,Autoplayed: user action: None; ,Night Hunter_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:46,Not latest view,GB (United Kingdom)
Bede,2022-01-12 19:23:10,00:07:42,,Moonrise Kingdom,,Apple iPhone SE Gen 2 iPhone,00:08:23,Not latest view,GB (United Kingdom)
Bede,2022-01-12 19:22:30,00:00:34,Autoplayed: user action: None; ,Moonrise Kingdom_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:35,Not latest view,GB (United Kingdom)
Bede,2022-01-10 17:19:51,01:15:12,,The Constant Gardener,,Apple iPhone SE Gen 2 iPhone,02:08:48,02:08:48,GB (United Kingdom)
Bede,2022-01-10 14:48:44,00:35:22,,The Constant Gardener,,Apple iPhone SE Gen 2 iPhone,00:45:16,Not latest view,GB (United Kingdom)
Bede,2022-01-10 14:48:12,00:00:28,Autoplayed: user action: None; ,The Constant Gardener_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:28,00:00:28,GB (United Kingdom)
Bede,2022-01-10 13:53:29,00:32:17,,The Witcher: Season 2: Family (Episode 8),,Apple iPhone SE Gen 2 iPhone,00:50:57,00:50:57,GB (United Kingdom)
Bede,2022-01-09 22:34:18,00:02:42,,The Witcher: Season 2: Family (Episode 8),,Apple iPhone SE Gen 2 iPhone,00:18:20,Not latest view,GB (United Kingdom)
Bede,2022-01-09 21:37:19,00:15:02,,The Witcher: Season 2: Family (Episode 8),,Apple iPhone SE Gen 2 iPhone,00:15:38,Not latest view,GB (United Kingdom)
Bede,2022-01-09 20:48:13,00:46:19,,The Witcher: Season 2: Voleth Meir (Episode 7),,Apple iPhone SE Gen 2 iPhone,00:50:19,00:50:19,GB (United Kingdom)
Bede,2022-01-09 19:58:32,00:02:52,,The Witcher: Season 2: Voleth Meir (Episode 7),,Apple iPhone SE Gen 2 iPhone,00:04:00,Not latest view,GB (United Kingdom)
Bede,2022-01-09 18:32:07,00:50:06,,The Witcher: Season 2: Dear Friend... (Episode 6),,Apple iPhone SE Gen 2 iPhone,00:53:01,00:53:01,GB (United Kingdom)
Bede,2022-01-09 17:36:56,00:52:19,,The Witcher: Season 2: Turn Your Back (Episode 5),,Apple iPhone SE Gen 2 iPhone,00:52:25,00:52:25,GB (United Kingdom)
Bede,2022-01-09 16:44:14,00:46:20,,The Witcher: Season 2: Redanian Intelligence (Episode 4),,Apple iPhone SE Gen 2 iPhone,00:55:31,00:55:31,GB (United Kingdom)
Bede,2022-01-09 15:47:46,00:27:02,,The Witcher: Season 2: What Is Lost (Episode 3),,Apple iPhone SE Gen 2 iPhone,00:55:09,00:55:09,GB (United Kingdom)
Bede,2022-01-09 15:45:32,00:01:02,Autoplayed: user action: None; ,Bodyguard: Season 1_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:01:02,00:01:02,GB (United Kingdom)
Bede,2022-01-09 15:45:08,00:00:09,Autoplayed: user action: None; ,The Fall: Series 1_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:10,00:00:10,GB (United Kingdom)
Bede,2022-01-09 15:44:47,00:00:14,Autoplayed: user action: None; ,Moonrise Kingdom_hook_01_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:15,00:00:15,GB (United Kingdom)
Bede,2022-01-09 15:44:18,00:00:20,Autoplayed: user action: None; ,Valerian and the City of a Thousand Planets_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:21,00:00:21,GB (United Kingdom)
Bede,2022-01-09 15:41:00,00:02:58,,The Witcher: Season 2: Kaer Morhen (Episode 2),,Apple iPhone SE Gen 2 iPhone,00:54:28,00:54:28,GB (United Kingdom)
Bede,2022-01-09 14:29:03,00:51:54,,The Witcher: Season 2: Kaer Morhen (Episode 2),,Apple iPhone SE Gen 2 iPhone,00:51:00,Not latest view,GB (United Kingdom)
Bede,2022-01-09 14:05:36,00:23:16,,The Witcher: Season 2: A Grain of Truth (Episode 1),,Apple iPhone SE Gen 2 iPhone,00:59:15,00:59:15,GB (United Kingdom)
Bede,2022-01-05 18:59:32,00:00:37,,The Witcher: Season 2: A Grain of Truth (Episode 1),,Apple iPhone SE Gen 2 iPhone,00:35:58,Not latest view,GB (United Kingdom)
Bede,2022-01-05 18:57:53,00:01:05,Autoplayed: user action: None; ,Clergy_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:01:06,00:01:06,GB (United Kingdom)
Bede,2022-01-05 18:56:37,00:00:49,Autoplayed: user action: None; ,The Last Legion_hook_04_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:50,00:00:50,GB (United Kingdom)
Bede,2022-01-05 18:56:08,00:00:08,Autoplayed: user action: None; ,Trailer: The Forgotten Battle,TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:09,00:00:09,GB (United Kingdom)
Bede,2022-01-05 14:27:32,00:00:16,Autoplayed: user action: None; ,Hurricane_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:16,00:00:16,GB (United Kingdom)
Bede,2022-01-05 10:23:11,00:06:37,,The Witcher: Season 2: A Grain of Truth (Episode 1),,Apple iPhone SE Gen 2 iPhone,00:35:21,Not latest view,GB (United Kingdom)
Bede,2022-01-04 17:12:13,00:28:58,,The Witcher: Season 2: A Grain of Truth (Episode 1),,Apple iPhone SE Gen 2 iPhone,00:28:39,Not latest view,GB (United Kingdom)
Bede,2022-01-04 17:07:14,00:03:03,,Season 1 Recap: The Witcher,RECAP,Apple iPhone SE Gen 2 iPhone,00:03:04,00:03:04,GB (United Kingdom)
Bede,2022-01-04 17:00:04,00:03:23,,Fracture,,Apple iPhone SE Gen 2 iPhone,01:49:02,01:49:02,GB (United Kingdom)
Bede,2022-01-04 16:00:38,00:54:47,,Fracture,,Apple iPhone SE Gen 2 iPhone,01:45:39,Not latest view,GB (United Kingdom)
Bede,2022-01-04 15:04:30,00:50:52,,Fracture,,Apple iPhone SE Gen 2 iPhone,00:50:53,Not latest view,GB (United Kingdom)
Bede,2022-01-04 15:03:42,00:00:35,Autoplayed: user action: None; ,Fracture_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:35,00:00:35,GB (United Kingdom)
Bede,2022-01-04 12:02:33,00:00:19,Autoplayed: user action: None; ,Santa Clarita Diet: Season 3 (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:20,00:00:20,GB (United Kingdom)
Bede,2022-01-04 12:02:17,00:00:35,Autoplayed: user action: None; ,The Girl Next Door_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:36,00:00:36,GB (United Kingdom)
Bede,2022-01-04 12:00:01,00:02:05,,Santa Clarita Diet: Season 3 (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:02:06,Not latest view,GB (United Kingdom)
Bede,2022-01-04 11:58:21,00:00:08,,Archer: Season 1_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:09,00:00:09,GB (United Kingdom)
Bede,2022-01-04 11:58:19,00:00:22,,Valerian and the City of a Thousand Planets_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:22,00:00:22,GB (United Kingdom)
Bede,2022-01-04 11:58:00,00:00:06,,Inside Man_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:07,00:00:07,GB (United Kingdom)
Bede,2022-01-04 11:57:55,00:00:04,,Season 1 Trailer 2: The Silent Sea,TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:05,00:00:05,GB (United Kingdom)
Bede,2022-01-04 11:57:44,00:00:09,,Redemption of a Rogue_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:10,00:00:10,GB (United Kingdom)
Bede,2022-01-04 11:56:29,00:00:35,,Fracture_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:35,Not latest view,GB (United Kingdom)
Bede,2022-01-04 11:56:27,00:00:53,,Season 6 Sensory Clip: Queer Eye,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:53,00:00:53,GB (United Kingdom)
Bede,2022-01-04 11:55:57,00:00:07,,Valerian and the City of a Thousand Planets_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:08,Not latest view,GB (United Kingdom)
Bede,2022-01-04 11:55:42,00:00:07,Autoplayed: user action: None; ,The Constant Gardener_hook_04_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:08,00:00:08,GB (United Kingdom)
Bede,2022-01-04 11:55:23,00:00:17,,The Constant Gardener_hook_04_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:18,Not latest view,GB (United Kingdom)
Bede,2022-01-04 11:55:14,00:00:06,,Redemption of a Rogue_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:07,Not latest view,GB (United Kingdom)
Bede,2022-01-04 11:54:03,00:00:29,Autoplayed: user action: None; ,Emily in Paris: Season 1_BREAKOUT-TALENT_SIZZLE_LUCAS_BRAVO,TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:30,00:00:30,GB (United Kingdom)
Bede,2022-01-04 11:30:43,00:00:04,,Hurricane,,Apple iPhone SE Gen 2 iPhone,01:41:47,01:41:47,GB (United Kingdom)
Bede,2022-01-04 11:30:29,00:00:08,,Hurricane,,Apple iPhone SE Gen 2 iPhone,01:41:49,Not latest view,GB (United Kingdom)
Bede,2022-01-04 11:30:16,00:00:06,,Hurricane,,Apple iPhone SE Gen 2 iPhone,01:41:41,Not latest view,GB (United Kingdom)
Bede,2022-01-04 11:29:54,00:00:04,,Hurricane,,Apple iPhone SE Gen 2 iPhone,01:41:37,Not latest view,GB (United Kingdom)
Bede,2022-01-04 08:57:17,01:41:22,,Hurricane,,Apple iPhone SE Gen 2 iPhone,01:41:32,Not latest view,GB (United Kingdom)
Bede,2022-01-04 08:36:22,00:00:09,Autoplayed: user action: None; ,Hurricane_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:10,Not latest view,GB (United Kingdom)
Bede,2022-01-04 08:36:20,00:00:12,Autoplayed: user action: None; ,La noche de 12 años (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:13,00:00:13,GB (United Kingdom)
Bede,2022-01-04 08:36:11,00:00:08,Autoplayed: user action: None; ,Hurricane_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:09,Not latest view,GB (United Kingdom)
Bede,2022-01-04 08:36:03,00:00:06,Autoplayed: user action: None; ,MOSUL_CLIP_CLIFFHANGER,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:07,00:00:07,GB (United Kingdom)
Bede,2022-01-04 08:35:36,00:00:25,Autoplayed: user action: None; ,Hurricane_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:26,Not latest view,GB (United Kingdom)
Bede,2022-01-04 08:34:17,00:00:05,Autoplayed: user action: None; ,Maniac: Limited Series_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:06,00:00:06,GB (United Kingdom)
Bede,2022-01-04 08:33:19,00:00:07,Autoplayed: user action: None; ,The Gentlemen_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:08,00:00:08,GB (United Kingdom)
Bede,2022-01-04 08:32:21,00:00:48,Autoplayed: user action: None; ,The Bounty Hunter_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:24,00:00:24,GB (United Kingdom)
Bede,2022-01-04 08:32:07,00:00:09,Autoplayed: user action: None; ,Shaft_hook_01_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:10,00:00:10,GB (United Kingdom)
Bede,2022-01-04 08:31:57,00:00:04,Autoplayed: user action: None; ,Attack the Block_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:05,00:00:05,GB (United Kingdom)
Bede,2022-01-04 08:31:05,00:00:40,Autoplayed: user action: None; ,Pain & Gain_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:40,00:00:40,GB (United Kingdom)
Bede,2022-01-04 08:30:20,00:00:38,Autoplayed: user action: None; ,The Gentlemen_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:38,Not latest view,GB (United Kingdom)
Bede,2022-01-01 17:58:26,00:00:14,Autoplayed: user action: None; ,Little Women_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:15,00:00:15,GB (United Kingdom)
Bede,2022-01-01 17:54:20,00:00:09,Autoplayed: user action: None; ,The Rhythm Section_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:10,00:00:10,GB (United Kingdom)
Bede,2022-01-01 17:54:05,00:00:05,Autoplayed: user action: None; ,Trailer: Horse Girl,TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:06,00:00:06,GB (United Kingdom)
Bede,2022-01-01 17:53:37,00:00:14,Autoplayed: user action: None; ,Inheritance_hook_01_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:15,00:00:15,GB (United Kingdom)
Bede,2022-01-01 17:52:36,00:00:12,Autoplayed: user action: None; ,Plot Clip: Don't Look Up,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:13,00:00:13,GB (United Kingdom)
Bede,2022-01-01 17:48:49,00:00:06,Autoplayed: user action: None; ,Get Hard_hook_01_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:07,00:00:07,GB (United Kingdom)
Bede,2022-01-01 17:48:32,00:00:07,Autoplayed: user action: None; ,Old School_hook_01_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:08,00:00:08,GB (United Kingdom)
